px,pz,end_speed,pitch_type,b_score,ab_id,b_count,s_count,outs,pitch_num,on_1b,on_2b,on_3b,pitch_type_code,year,inning,p_score,type_B,type_S,type_X,stand_L,stand_R
1.39569376633901,2.0516728416499,80.7,1,0.0,2018057357,0.0,2.0,0.0,4.0,0.0,0.0,0.0,FB,2018,4,2,1,0,0,1,0
-0.30406960484143797,1.12485497544712,78.4,3,0.0,2018057357,1.0,2.0,0.0,5.0,0.0,0.0,0.0,OS,2018,4,2,0,1,0,1,0
-0.0139035546965195,3.31848326873581,85.5,1,0.0,2018057358,0.0,0.0,1.0,1.0,0.0,0.0,0.0,FB,2018,4,2,0,1,0,0,1
0.6747068178761519,1.65711149461529,74.1,2,0.0,2018057358,0.0,1.0,1.0,2.0,0.0,0.0,0.0,BR,2018,4,2,0,0,1,0,1
0.48901881436175204,2.89353550669008,77.7,2,0.0,2018057359,0.0,0.0,1.0,1.0,1.0,0.0,0.0,BR,2018,4,2,0,1,0,0,1
-1.6586622179356398,2.6867905594450097,84.5,1,0.0,2018057359,0.0,1.0,1.0,2.0,1.0,0.0,0.0,FB,2018,4,2,1,0,0,0,1
-0.952022870540606,3.67326522505572,85.9,1,0.0,2018057359,1.0,1.0,1.0,3.0,1.0,0.0,0.0,FB,2018,4,2,0,1,0,0,1
-2.21007760337426,3.4256670027714105,76.2,3,0.0,2018057359,1.0,2.0,1.0,4.0,1.0,0.0,0.0,OS,2018,4,2,1,0,0,0,1
0.708112506489071,3.0996134430714903,84.3,1,0.0,2018057360,0.0,0.0,1.0,1.0,1.0,1.0,0.0,FB,2018,4,2,0,0,1,1,0
1.00704289556747,3.7368028906165405,84.8,1,0.0,2018057361,0.0,0.0,2.0,1.0,0.0,1.0,1.0,FB,2018,4,2,1,0,0,0,1
0.23796429363767002,4.35735784363001,84.9,1,0.0,2018057361,1.0,0.0,2.0,2.0,0.0,1.0,1.0,FB,2018,4,2,1,0,0,0,1
0.44431793096943795,2.53565012915716,77.2,2,0.0,2018057361,2.0,0.0,2.0,3.0,0.0,1.0,1.0,BR,2018,4,2,0,1,0,0,1
-0.8424067889701179,2.07302269324175,75.5,3,0.0,2018057361,2.0,1.0,2.0,4.0,0.0,1.0,1.0,OS,2018,4,2,0,1,0,0,1
0.350720341116591,3.0617634855812597,85.8,1,0.0,2018057361,2.0,2.0,2.0,5.0,0.0,1.0,1.0,FB,2018,4,2,0,1,0,0,1
1.0558216940315601,2.1289598798977103,87.3,1,0.0,2018057361,2.0,2.0,2.0,6.0,0.0,1.0,1.0,FB,2018,4,2,0,1,0,0,1
0.587584766145845,2.11038200325806,80.3,1,0.0,2018057361,2.0,2.0,2.0,7.0,0.0,1.0,1.0,FB,2018,4,2,0,0,1,0,1
1.19453072263323,1.86249132573593,77.6,2,2.0,2018057362,0.0,0.0,2.0,1.0,1.0,0.0,0.0,BR,2018,4,2,1,0,0,0,1
1.9114193640188,2.13831989905133,77.9,2,2.0,2018057362,1.0,0.0,2.0,2.0,1.0,0.0,0.0,BR,2018,4,2,1,0,0,0,1
1.25091883179683,1.5314803996546498,84.4,1,2.0,2018057362,2.0,0.0,2.0,3.0,1.0,0.0,0.0,FB,2018,4,2,1,0,0,0,1
0.818599860491188,2.57246743764036,84.9,1,2.0,2018057362,3.0,0.0,2.0,4.0,1.0,0.0,0.0,FB,2018,4,2,0,1,0,0,1
0.920141698792231,1.5866243239480702,78.5,2,2.0,2018057362,3.0,1.0,2.0,5.0,1.0,0.0,0.0,BR,2018,4,2,0,1,0,0,1
1.6007849073090699,1.7217475890887999,84.9,1,2.0,2018057362,3.0,2.0,2.0,6.0,1.0,0.0,0.0,FB,2018,4,2,1,0,0,0,1
0.322153905366341,2.0405348357884603,85.6,1,2.0,2018057363,0.0,0.0,2.0,1.0,1.0,1.0,0.0,FB,2018,4,2,0,1,0,0,1
0.9326707850545451,2.34759135205385,85.0,1,2.0,2018057363,0.0,1.0,2.0,2.0,1.0,1.0,0.0,FB,2018,4,2,1,0,0,0,1
0.0461674201465657,2.74920993360364,78.9,2,2.0,2018057363,1.0,1.0,2.0,3.0,1.0,1.0,0.0,BR,2018,4,2,0,0,1,0,1
0.6963838325347429,1.4891048192737901,73.0,2,2.0,2018057367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BR,2018,5,2,1,0,0,0,1
0.251012776631434,1.29119926025413,78.4,2,2.0,2018057367,1.0,0.0,0.0,2.0,0.0,0.0,0.0,BR,2018,5,2,0,1,0,0,1
-0.130745599038944,0.7319594946378051,84.3,1,2.0,2018057367,1.0,1.0,0.0,3.0,0.0,0.0,0.0,FB,2018,5,2,1,0,0,0,1
-0.537895546374185,2.27631671008108,76.6,3,2.0,2018057367,2.0,1.0,0.0,4.0,0.0,0.0,0.0,OS,2018,5,2,0,0,1,0,1
0.42064000620322795,2.2534710956034303,86.1,1,2.0,2018057368,0.0,0.0,0.0,1.0,0.0,1.0,0.0,FB,2018,5,2,0,1,0,0,1
-0.214916749820048,3.2263510947406298,73.2,2,2.0,2018057368,0.0,1.0,0.0,2.0,0.0,1.0,0.0,BR,2018,5,2,0,1,0,0,1
0.6818031846233299,1.9408598703358302,77.8,2,2.0,2018057368,0.0,2.0,0.0,3.0,0.0,1.0,0.0,BR,2018,5,2,0,1,0,0,1
0.603853939317453,3.07445080681421,84.8,1,2.0,2018057369,0.0,0.0,1.0,1.0,0.0,1.0,0.0,FB,2018,5,2,0,1,0,1,0
1.2370728303612402,3.06605818433804,84.7,1,2.0,2018057369,0.0,1.0,1.0,2.0,0.0,1.0,0.0,FB,2018,5,2,1,0,0,1,0
0.6701329973752671,2.54483391175723,80.8,1,2.0,2018057369,1.0,1.0,1.0,3.0,0.0,1.0,0.0,FB,2018,5,2,0,0,1,1,0
0.36019962925404103,2.27003616490812,79.2,2,2.0,2018057370,0.0,0.0,2.0,1.0,0.0,0.0,1.0,BR,2018,5,2,0,0,1,0,1
0.7590738984041129,2.90553580930381,85.4,1,2.0,2018057376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2018,6,4,0,1,0,0,1
-0.3817926310151839,2.2408774162999303,86.4,1,2.0,2018057376,0.0,1.0,0.0,2.0,0.0,0.0,0.0,FB,2018,6,4,0,1,0,0,1
0.21244600645995398,2.6003616453307097,87.2,1,2.0,2018057376,0.0,2.0,0.0,3.0,0.0,0.0,0.0,FB,2018,6,4,0,1,0,0,1
0.530954048720901,1.5947225474371898,78.2,2,2.0,2018057376,0.0,2.0,0.0,4.0,0.0,0.0,0.0,BR,2018,6,4,0,1,0,0,1
-1.5980331457037902,1.3734269091375801,76.8,3,2.0,2018057376,0.0,2.0,0.0,5.0,0.0,0.0,0.0,OS,2018,6,4,1,0,0,0,1
-0.23757207682698397,0.5152268597158,76.4,3,2.0,2018057376,1.0,2.0,0.0,6.0,0.0,0.0,0.0,OS,2018,6,4,1,0,0,0,1
1.4941706762228302,1.82234131323175,85.5,1,2.0,2018057376,2.0,2.0,0.0,7.0,0.0,0.0,0.0,FB,2018,6,4,1,0,0,0,1
0.621375844070956,1.04184860750889,76.1,3,2.0,2018057376,3.0,2.0,0.0,8.0,0.0,0.0,0.0,OS,2018,6,4,1,0,0,0,1
0.204155219335602,2.10476611489781,70.9,2,2.0,2018057377,0.0,0.0,0.0,1.0,1.0,0.0,0.0,BR,2018,6,4,0,1,0,1,0
0.685989803262143,2.24542496773764,85.2,1,2.0,2018057377,0.0,1.0,0.0,2.0,1.0,0.0,0.0,FB,2018,6,4,1,0,0,1,0
0.0202242288041984,1.48054829215535,85.9,1,2.0,2018057377,1.0,1.0,0.0,3.0,1.0,0.0,0.0,FB,2018,6,4,0,1,0,1,0
-0.161420828465516,1.5039942484787399,76.4,3,2.0,2018057377,1.0,2.0,0.0,4.0,1.0,0.0,0.0,OS,2018,6,4,0,1,0,1,0
-1.74724771928591,1.5198330609826,76.5,3,2.0,2018057377,1.0,2.0,0.0,5.0,1.0,0.0,0.0,OS,2018,6,4,1,0,0,1,0
0.3992558719502629,2.3446809026059903,81.4,1,2.0,2018057377,2.0,2.0,0.0,6.0,1.0,0.0,0.0,FB,2018,6,4,0,1,0,1,0
0.136993809183013,2.11724370874746,79.8,1,2.0,2018057377,2.0,2.0,0.0,7.0,1.0,0.0,0.0,FB,2018,6,4,0,0,1,1,0
-0.48058299151267697,2.73177140759475,85.1,1,4.0,2018057378,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2018,6,4,0,1,0,0,1
-0.0900164570410496,1.71517677166363,73.5,3,4.0,2018057378,0.0,1.0,0.0,2.0,0.0,0.0,0.0,OS,2018,6,4,0,1,0,0,1
-0.47099031136177294,1.7967932773396298,85.7,1,4.0,2018057378,0.0,2.0,0.0,3.0,0.0,0.0,0.0,FB,2018,6,4,0,0,1,0,1
0.562962553173636,3.0198307744697304,85.8,1,4.0,2018057379,0.0,0.0,1.0,1.0,0.0,0.0,0.0,FB,2018,6,4,0,0,1,0,1
0.318394690785277,1.89929180039085,73.7,2,4.0,2018057380,0.0,0.0,2.0,1.0,0.0,0.0,0.0,BR,2018,6,4,0,1,0,1,0
-0.7070925534792909,1.27372424079884,85.6,1,4.0,2018057380,0.0,1.0,2.0,2.0,0.0,0.0,0.0,FB,2018,6,4,1,0,0,1,0
-1.3424265977143501,2.2483785709407598,75.2,3,4.0,2018057380,1.0,1.0,2.0,3.0,0.0,0.0,0.0,OS,2018,6,4,0,0,1,1,0
0.170572879543788,1.2732041917513999,84.1,1,4.0,2018057381,0.0,0.0,2.0,1.0,1.0,0.0,0.0,FB,2018,6,4,1,0,0,0,1
0.605279918848832,2.34699946798474,77.7,2,4.0,2018057381,1.0,0.0,2.0,2.0,1.0,0.0,0.0,BR,2018,6,4,0,1,0,0,1
-1.18492691544646,1.6226750982941398,84.6,1,4.0,2018057381,1.0,1.0,2.0,3.0,1.0,0.0,0.0,FB,2018,6,4,1,0,0,0,1
0.7700293510208499,1.6220223609066498,78.0,2,4.0,2018057381,2.0,1.0,2.0,4.0,1.0,0.0,0.0,BR,2018,6,4,0,1,0,0,1
1.15880219405156,2.16453588512293,79.0,2,4.0,2018057381,2.0,2.0,2.0,5.0,1.0,0.0,0.0,BR,2018,6,4,1,0,0,0,1
-0.370613741408401,2.50348835204713,77.6,2,4.0,2018057381,3.0,2.0,2.0,6.0,1.0,0.0,0.0,BR,2018,6,4,0,0,1,0,1
-0.0236852084372063,2.3870192978547,78.4,2,4.0,2018057382,0.0,0.0,2.0,1.0,1.0,1.0,0.0,BR,2018,6,4,0,1,0,0,1
0.0697723273348168,1.6737708131208402,77.9,2,4.0,2018057382,0.0,1.0,2.0,2.0,1.0,1.0,0.0,BR,2018,6,4,0,1,0,0,1
0.684072105570623,3.4735727895262496,85.2,1,4.0,2018057382,0.0,2.0,2.0,3.0,1.0,1.0,0.0,FB,2018,6,4,0,1,0,0,1
-0.772140401937238,2.6903840598790403,76.8,3,4.0,2018057382,0.0,2.0,2.0,4.0,1.0,1.0,0.0,OS,2018,6,4,0,0,1,0,1
-0.429751692437799,2.36058843378255,86.0,1,0.0,2018063227,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2018,1,0,0,1,0,1,0
0.28545167888238104,3.4036269790243594,86.9,1,0.0,2018063227,0.0,1.0,0.0,2.0,0.0,0.0,0.0,FB,2018,1,0,0,1,0,1,0
-0.35222992972614603,3.18460432470039,87.0,1,0.0,2018063227,0.0,2.0,0.0,3.0,0.0,0.0,0.0,FB,2018,1,0,0,1,0,1,0
-1.7107572613536102,1.5295518084072,78.4,3,0.0,2018063227,0.0,2.0,0.0,4.0,0.0,0.0,0.0,OS,2018,1,0,1,0,0,1,0
1.08437068933585,2.3510311430810096,82.4,1,0.0,2018063227,1.0,2.0,0.0,5.0,0.0,0.0,0.0,FB,2018,1,0,0,1,0,1,0
-0.36163402402079603,2.35919433831857,86.4,1,0.0,2018063227,1.0,2.0,0.0,6.0,0.0,0.0,0.0,FB,2018,1,0,0,1,0,1,0
-0.0542823987567912,3.31864605510957,86.9,1,0.0,2018063227,1.0,2.0,0.0,7.0,0.0,0.0,0.0,FB,2018,1,0,0,1,0,1,0
1.25168930194573,1.75918147462467,82.6,1,0.0,2018063227,1.0,2.0,0.0,8.0,0.0,0.0,0.0,FB,2018,1,0,1,0,0,1,0
1.28797152401472,2.43625874098241,81.7,1,0.0,2018063227,2.0,2.0,0.0,9.0,0.0,0.0,0.0,FB,2018,1,0,1,0,0,1,0
0.29746317630415803,2.50638918447926,87.7,1,0.0,2018063227,3.0,2.0,0.0,10.0,0.0,0.0,0.0,FB,2018,1,0,0,0,1,1,0
1.2715402245308702,2.7222012621107696,88.0,1,0.0,2018063228,0.0,0.0,1.0,1.0,0.0,0.0,0.0,FB,2018,1,0,1,0,0,0,1
0.366110039880964,2.79869367056056,88.3,1,0.0,2018063228,1.0,0.0,1.0,2.0,0.0,0.0,0.0,FB,2018,1,0,0,1,0,0,1
-0.40823687461857705,3.2148243688819598,78.0,3,0.0,2018063228,1.0,1.0,1.0,3.0,0.0,0.0,0.0,OS,2018,1,0,0,1,0,0,1
-1.5066645949201398,1.4934404331173101,77.7,3,0.0,2018063228,1.0,2.0,1.0,4.0,0.0,0.0,0.0,OS,2018,1,0,1,0,0,0,1
0.6538822763513671,1.8903549853640198,79.8,2,0.0,2018063228,2.0,2.0,1.0,5.0,0.0,0.0,0.0,BR,2018,1,0,0,0,1,0,1
-2.21608632364784,1.95440918554473,85.9,1,0.0,2018063229,0.0,0.0,2.0,1.0,0.0,0.0,0.0,FB,2018,1,0,1,0,0,0,1
0.692544661952038,2.37749555879913,87.8,1,0.0,2018063229,1.0,0.0,2.0,2.0,0.0,0.0,0.0,FB,2018,1,0,0,1,0,0,1
0.599173519018796,3.2857543209691804,87.5,1,0.0,2018063229,1.0,1.0,2.0,3.0,0.0,0.0,0.0,FB,2018,1,0,0,1,0,0,1
0.467936463288851,3.5613827808429597,86.9,1,0.0,2018063229,1.0,2.0,2.0,4.0,0.0,0.0,0.0,FB,2018,1,0,0,1,0,0,1
0.554336090214907,3.02199597536809,86.2,1,0.0,2018063234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2018,2,0,0,1,0,0,1
0.816948947619439,3.09757247745398,86.0,1,0.0,2018063234,0.0,1.0,0.0,2.0,0.0,0.0,0.0,FB,2018,2,0,0,1,0,0,1
0.682480728152279,0.9913977242806129,79.4,2,0.0,2018063234,0.0,2.0,0.0,3.0,0.0,0.0,0.0,BR,2018,2,0,0,1,0,0,1
-0.0549111050098551,1.39074369441774,79.0,2,0.0,2018063235,0.0,0.0,1.0,1.0,0.0,0.0,0.0,BR,2018,2,0,0,1,0,0,1
-0.249200118654374,2.21910257414305,86.5,1,0.0,2018063235,0.0,1.0,1.0,2.0,0.0,0.0,0.0,FB,2018,2,0,0,1,0,0,1
0.25997350977120703,1.7881423663658602,87.8,1,0.0,2018063235,0.0,2.0,1.0,3.0,0.0,0.0,0.0,FB,2018,2,0,0,0,1,0,1
0.592959411889391,3.13132973937863,85.5,1,0.0,2018063236,0.0,0.0,2.0,1.0,0.0,0.0,0.0,FB,2018,2,0,0,1,0,1,0
0.258458240689911,2.8319714249692596,81.4,1,0.0,2018063236,0.0,1.0,2.0,2.0,0.0,0.0,0.0,FB,2018,2,0,0,1,0,1,0
-0.344266053327075,3.12438052065826,87.3,1,0.0,2018063236,0.0,2.0,2.0,3.0,0.0,0.0,0.0,FB,2018,2,0,0,0,1,1,0
0.0900117682479521,2.15255557004461,86.5,1,0.0,2018063237,0.0,0.0,2.0,1.0,1.0,0.0,0.0,FB,2018,2,0,0,1,0,0,1
-0.9006836702042399,1.2388783625778,77.9,3,0.0,2018063237,0.0,1.0,2.0,2.0,1.0,0.0,0.0,OS,2018,2,0,0,1,0,0,1
1.3411768920926799,1.4848158407994598,80.6,1,0.0,2018063237,0.0,2.0,2.0,3.0,1.0,0.0,0.0,FB,2018,2,0,0,1,0,0,1
0.199385829923025,3.03244789149038,85.6,1,0.0,2018063243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2018,3,1,0,1,0,1,0
-0.547745952681067,2.86580012642663,74.0,2,0.0,2018063243,0.0,1.0,0.0,2.0,0.0,0.0,0.0,BR,2018,3,1,0,1,0,1,0
-0.4446471572473929,1.16464301471028,76.4,3,0.0,2018063243,0.0,2.0,0.0,3.0,0.0,0.0,0.0,OS,2018,3,1,0,1,0,1,0
-0.912256216453579,3.13672476288958,77.6,2,0.0,2018063244,0.0,0.0,1.0,1.0,0.0,0.0,0.0,BR,2018,3,1,1,0,0,0,1
1.3326970610255,1.0557602490018299,77.5,2,0.0,2018063244,1.0,0.0,1.0,2.0,0.0,0.0,0.0,BR,2018,3,1,0,1,0,0,1
0.277995214825416,2.07305995600898,86.8,1,0.0,2018063244,1.0,1.0,1.0,3.0,0.0,0.0,0.0,FB,2018,3,1,0,1,0,0,1
-1.9017950840509399,1.23914988402973,77.3,3,0.0,2018063244,1.0,2.0,1.0,4.0,0.0,0.0,0.0,OS,2018,3,1,1,0,0,0,1
0.153156342266205,2.97009099806429,77.8,2,0.0,2018063244,2.0,2.0,1.0,5.0,0.0,0.0,0.0,BR,2018,3,1,0,1,0,0,1
0.38591524063224303,2.4612506950032698,86.6,1,0.0,2018063245,0.0,0.0,2.0,1.0,0.0,0.0,0.0,FB,2018,3,1,0,1,0,1,0
0.479451544180386,0.9249308748022349,74.9,2,0.0,2018063245,0.0,1.0,2.0,2.0,0.0,0.0,0.0,BR,2018,3,1,1,0,0,1,0
1.06953737892919,2.72505661838588,81.8,1,0.0,2018063245,1.0,1.0,2.0,3.0,0.0,0.0,0.0,FB,2018,3,1,1,0,0,1,0
-0.37120189976150103,2.64971570761083,87.9,1,0.0,2018063245,2.0,1.0,2.0,4.0,0.0,0.0,0.0,FB,2018,3,1,0,1,0,1,0
0.275926926902642,2.91146241248362,74.8,2,0.0,2018063245,2.0,2.0,2.0,5.0,0.0,0.0,0.0,BR,2018,3,1,0,1,0,1,0
-0.498453365101714,1.5475264921440801,81.8,1,0.0,2018063245,2.0,2.0,2.0,6.0,0.0,0.0,0.0,FB,2018,3,1,0,1,0,1,0
0.650277325056369,3.71389761368262,83.8,1,0.0,2018063249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2018,4,1,1,0,0,0,1
1.2890425775489,3.1742666679951603,85.0,1,0.0,2018063249,1.0,0.0,0.0,2.0,0.0,0.0,0.0,FB,2018,4,1,1,0,0,0,1
0.8303793631647008,2.18582604101573,79.2,2,0.0,2018063249,2.0,0.0,0.0,3.0,0.0,0.0,0.0,BR,2018,4,1,0,1,0,0,1
0.14605192433480702,3.41849647369488,87.2,1,0.0,2018063249,2.0,1.0,0.0,4.0,0.0,0.0,0.0,FB,2018,4,1,0,1,0,0,1
-0.5598776376811421,1.1570331337637099,77.2,3,0.0,2018063249,2.0,2.0,0.0,5.0,0.0,0.0,0.0,OS,2018,4,1,0,0,1,0,1
1.1031549054213001,2.9163364863259797,87.6,1,0.0,2018063250,0.0,0.0,1.0,1.0,0.0,0.0,0.0,FB,2018,4,1,1,0,0,0,1
0.9962757276247941,2.38550626694555,77.9,2,0.0,2018063250,1.0,0.0,1.0,2.0,0.0,0.0,0.0,BR,2018,4,1,0,1,0,0,1
-1.39459922183081,3.40384261339484,85.9,1,0.0,2018063250,1.0,1.0,1.0,3.0,0.0,0.0,0.0,FB,2018,4,1,1,0,0,0,1
0.0625642705028692,3.1277233157558197,86.7,1,0.0,2018063250,2.0,1.0,1.0,4.0,0.0,0.0,0.0,FB,2018,4,1,0,1,0,0,1
0.075042024316849,2.36501038132387,78.7,2,0.0,2018063250,2.0,2.0,1.0,5.0,0.0,0.0,0.0,BR,2018,4,1,0,1,0,0,1
-0.432254665493394,1.92981045262614,77.5,2,0.0,2018063250,2.0,2.0,1.0,6.0,0.0,0.0,0.0,BR,2018,4,1,0,0,1,0,1
0.0528763477324345,0.865937131805691,77.9,3,0.0,2018063251,0.0,0.0,2.0,1.0,0.0,0.0,0.0,OS,2018,4,1,0,1,0,0,1
-0.15110995569853,3.80788937113377,86.5,1,0.0,2018063251,0.0,1.0,2.0,2.0,0.0,0.0,0.0,FB,2018,4,1,0,1,0,0,1
-1.13102049637709,4.6116594080604205,88.3,1,0.0,2018063251,0.0,2.0,2.0,3.0,0.0,0.0,0.0,FB,2018,4,1,1,0,0,0,1
-0.326339921715588,2.1105476633017,88.4,1,0.0,2018063251,1.0,2.0,2.0,4.0,0.0,0.0,0.0,FB,2018,4,1,0,1,0,0,1
0.8282734615853609,2.62888927392702,79.8,1,0.0,2018063251,1.0,2.0,2.0,5.0,0.0,0.0,0.0,FB,2018,4,1,0,1,0,0,1
1.09355687654743,1.83989341040451,77.6,2,0.0,2018063255,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BR,2018,5,1,0,1,0,0,1
0.3654494568083571,3.68923262956212,84.6,1,0.0,2018063255,0.0,1.0,0.0,2.0,0.0,0.0,0.0,FB,2018,5,1,0,1,0,0,1
1.57548700501402,0.891061297070433,78.2,2,0.0,2018063255,0.0,2.0,0.0,3.0,0.0,0.0,0.0,BR,2018,5,1,1,0,0,0,1
-0.7476048102130991,1.38309430591136,75.3,3,0.0,2018063255,1.0,2.0,0.0,4.0,0.0,0.0,0.0,OS,2018,5,1,0,1,0,0,1
0.30277663410364003,1.9308446584151,79.7,2,0.0,2018063255,1.0,2.0,0.0,5.0,0.0,0.0,0.0,BR,2018,5,1,0,1,0,0,1
-1.4510977744026101,1.65288067311637,76.2,3,0.0,2018063256,0.0,0.0,1.0,1.0,0.0,0.0,0.0,OS,2018,5,1,1,0,0,1,0
0.254061192604128,3.79398570689713,84.5,1,0.0,2018063256,1.0,0.0,1.0,2.0,0.0,0.0,0.0,FB,2018,5,1,0,1,0,1,0
0.267078422044405,2.37127393469775,82.0,1,0.0,2018063256,1.0,1.0,1.0,3.0,0.0,0.0,0.0,FB,2018,5,1,0,0,1,1,0
1.0222833456385,3.97478811522761,84.2,1,0.0,2018063257,0.0,0.0,2.0,1.0,0.0,0.0,0.0,FB,2018,5,1,1,0,0,0,1
0.46218729946652704,2.0901535271195,77.4,2,0.0,2018063257,1.0,0.0,2.0,2.0,0.0,0.0,0.0,BR,2018,5,1,0,1,0,0,1
-1.38806062743608,2.86765717443308,85.4,1,0.0,2018063257,1.0,1.0,2.0,3.0,0.0,0.0,0.0,FB,2018,5,1,0,1,0,0,1
0.39347547461928895,0.8766329914277511,72.9,2,0.0,2018063257,1.0,2.0,2.0,4.0,0.0,0.0,0.0,BR,2018,5,1,1,0,0,0,1
0.9059057657037181,2.16431014631232,80.4,1,0.0,2018063257,2.0,2.0,2.0,5.0,0.0,0.0,0.0,FB,2018,5,1,0,0,1,0,1
0.604794454479612,2.17334124519377,79.9,1,0.0,2018063261,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2018,6,1,0,1,0,1,0
-1.3203414107071798,3.38142474263049,86.4,1,0.0,2018063261,0.0,1.0,0.0,2.0,0.0,0.0,0.0,FB,2018,6,1,1,0,0,1,0
0.318868061304663,2.6016497992843397,86.1,1,0.0,2018063261,1.0,1.0,0.0,3.0,0.0,0.0,0.0,FB,2018,6,1,0,0,1,1,0
-0.0715877902894535,2.41256566613228,85.9,1,0.0,2018063262,0.0,0.0,1.0,1.0,0.0,0.0,0.0,FB,2018,6,1,0,0,1,0,1
0.908693399992234,3.2658148212807996,86.0,1,0.0,2018063263,0.0,0.0,2.0,1.0,0.0,0.0,0.0,FB,2018,6,1,1,0,0,1,0
-0.254451466569485,1.93004827295573,75.5,3,0.0,2018063263,1.0,0.0,2.0,2.0,0.0,0.0,0.0,OS,2018,6,1,0,1,0,1,0
-0.8226305195292459,2.06834607615826,85.3,1,0.0,2018063263,1.0,1.0,2.0,3.0,0.0,0.0,0.0,FB,2018,6,1,0,1,0,1,0
0.5604309679554879,1.4601948409005299,74.8,2,0.0,2018063263,1.0,2.0,2.0,4.0,0.0,0.0,0.0,BR,2018,6,1,0,1,0,1,0
-0.0682835023017876,2.83161374422817,87.0,1,0.0,2018063263,1.0,2.0,2.0,5.0,0.0,0.0,0.0,FB,2018,6,1,0,1,0,1,0
-0.388190948472865,3.43350163170933,86.8,1,0.0,2018063263,1.0,2.0,2.0,6.0,0.0,0.0,0.0,FB,2018,6,1,0,1,0,1,0
-0.281928238913281,3.47767637185997,83.2,1,0.0,2018063270,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2018,7,2,0,1,0,0,1
0.23341992941363301,2.42093211616604,75.9,3,0.0,2018063270,0.0,1.0,0.0,2.0,0.0,0.0,0.0,OS,2018,7,2,0,1,0,0,1
1.07159646924326,0.296559785803338,78.1,2,0.0,2018063270,0.0,2.0,0.0,3.0,0.0,0.0,0.0,BR,2018,7,2,1,0,0,0,1
0.906561817032669,3.4181680405218398,85.9,1,0.0,2018063270,1.0,2.0,0.0,4.0,0.0,0.0,0.0,FB,2018,7,2,0,1,0,0,1
0.8560869033930341,1.31056081042116,78.0,2,0.0,2018063270,1.0,2.0,0.0,5.0,0.0,0.0,0.0,BR,2018,7,2,0,0,1,0,1
-0.6932107728847261,2.47354762623491,77.0,2,0.0,2018063271,0.0,0.0,1.0,1.0,0.0,0.0,0.0,BR,2018,7,2,0,0,1,0,1
0.7169513162124119,2.2097430323456897,77.6,2,0.0,2018063272,0.0,0.0,1.0,1.0,0.0,1.0,0.0,BR,2018,7,2,0,1,0,0,1
-0.267202243840291,2.3446849005432595,75.3,3,0.0,2018063272,0.0,1.0,1.0,2.0,0.0,1.0,0.0,OS,2018,7,2,0,1,0,0,1
0.119103128812557,4.20558332686087,84.7,1,0.0,2018063272,0.0,2.0,1.0,3.0,0.0,1.0,0.0,FB,2018,7,2,0,1,0,0,1
1.3080413806278701,2.11348095641114,86.5,1,0.0,2018063273,0.0,0.0,2.0,1.0,0.0,1.0,0.0,FB,2018,7,2,1,0,0,0,1
-0.645534678952856,1.32879492628504,77.8,2,0.0,2018063273,1.0,0.0,2.0,2.0,0.0,1.0,0.0,BR,2018,7,2,1,0,0,0,1
-1.15127352632092,4.12643888747487,85.5,1,0.0,2018063273,2.0,0.0,2.0,3.0,0.0,1.0,0.0,FB,2018,7,2,1,0,0,0,1
-1.5431480629330803,3.56715807162804,85.8,1,0.0,2018063273,3.0,0.0,2.0,4.0,0.0,1.0,0.0,FB,2018,7,2,1,0,0,0,1
0.25516066103429397,3.51440069791357,84.8,1,0.0,2018063274,0.0,0.0,2.0,1.0,1.0,1.0,0.0,FB,2018,7,2,0,1,0,1,0
1.04903634230035,2.46183982315216,84.8,1,0.0,2018063274,0.0,1.0,2.0,2.0,1.0,1.0,0.0,FB,2018,7,2,1,0,0,1,0
-0.868855278988177,2.91433490020655,75.2,3,0.0,2018063274,1.0,1.0,2.0,3.0,1.0,1.0,0.0,OS,2018,7,2,0,1,0,1,0
0.339928060713529,1.0556670877517,78.9,3,0.0,2018063274,1.0,2.0,2.0,4.0,1.0,1.0,0.0,OS,2018,7,2,0,1,0,1,0
0.505475030190809,2.01353820528094,75.1,3,0.0,2018063278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OS,2018,8,2,0,1,0,0,1
-0.751012990457723,1.7340359235399199,84.6,1,0.0,2018063278,0.0,1.0,0.0,2.0,0.0,0.0,0.0,FB,2018,8,2,0,0,1,0,1
0.299709883500117,2.53402720730175,72.6,2,0.0,2018063279,0.0,0.0,1.0,1.0,0.0,0.0,0.0,BR,2018,8,2,0,1,0,1,0
0.616368395458688,2.05413906077316,84.9,1,0.0,2018063279,0.0,1.0,1.0,2.0,0.0,0.0,0.0,FB,2018,8,2,0,0,1,1,0
